証券コード	EDINETコード	会社名	業種	取引所	書類種類	決算日	提出日	訂正報告書	監査法人	会計方式
4636.0	E01044	㈱Ｔ＆Ｋ　ＴＯＫＡ	化学	東証一部	有価証券報告書	20190331	20190620	--	ＥＹ新日本有限責任監査法人	日本基準
4951.0	E01019	エステー㈱	化学	東証一部	有価証券報告書	20190331	20190618	--	ＥＹ新日本有限責任監査法人	日本基準
4366.0	E01014	ダイトーケミックス㈱	化学	東証二部	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
4208.0	E01002	宇部興産㈱	化学	東証一部、福証上場	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4570.0	E00986	㈱免疫生物研究所	医薬品	ＪＱＧ	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
4569.0	E00985	キョーリン製薬ホールディングス㈱	医薬品	東証一部	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
4553.0	E00974	東和薬品㈱	医薬品	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
4550.0	E00971	日水製薬㈱	医薬品	東証一部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
4547.0	E00962	キッセイ薬品工業㈱	医薬品	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
4549.0	E00961	栄研化学㈱	医薬品	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
4534.0	E00947	持田製薬㈱	医薬品	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4507.0	E00923	塩野義製薬㈱	医薬品	東証一部	有価証券報告書	20190331	20190618	--	ＥＹ新日本有限責任監査法人	日本基準
4619.0	E00900	日本特殊塗料㈱	化学	東証一部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
4617.0	E00897	中国塗料㈱	化学	東証一部	有価証券報告書	20190331	20190620	--	ＥＹ新日本有限責任監査法人	日本基準
4409.0	E00886	東邦化学工業㈱	化学	東証二部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4471.0	E00884	三洋化成工業㈱	化学	東証一部	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
4406.0	E00882	新日本理化㈱	化学	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4403.0	E00880	日油㈱	化学	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4401.0	E00878	㈱ＡＤＥＫＡ	化学	東証一部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
3402.0	E00873	東レ㈱	繊維製品	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
7925.0	E00861	前澤化成工業㈱	化学	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
4228.0	E00845	積水化成品工業㈱	化学	東証一部	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
4183.0	E00840	三井化学㈱	化学	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
4220.0	E00838	リケンテクノス㈱	化学	東証一部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
4272.0	E00836	日本化薬㈱	化学	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
4620.0	E00832	藤倉化成㈱	化学	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4205.0	E00821	日本ゼオン㈱	化学	東証一部	有価証券報告書	20190331	20190627	訂正(2019/07/17)	ＥＹ新日本有限責任監査法人	日本基準
4204.0	E00820	積水化学工業㈱	化学	東証一部	有価証券報告書	20190331	20190620	--	ＥＹ新日本有限責任監査法人	日本基準
4115.0	E00812	本州化学工業㈱	化学	東証二部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
4114.0	E00811	㈱日本触媒	化学	東証一部	有価証券報告書	20190331	20190620	--	ＥＹ新日本有限責任監査法人	IFRS基準
4082.0	E00806	第一稀元素化学工業㈱	化学	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
4109.0	E00805	ステラ　ケミファ㈱	化学	東証一部	有価証券報告書	20190331	20190620	--	ＥＹ新日本有限責任監査法人	日本基準
4092.0	E00784	日本化学工業㈱	化学	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
4063.0	E00776	信越化学工業㈱	化学	東証一部、名証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
4061.0	E00774	デンカ㈱	化学	東証一部	有価証券報告書	20190331	20190620	--	ＥＹ新日本有限責任監査法人	日本基準
4047.0	E00772	関東電化工業㈱	化学	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4046.0	E00771	㈱大阪ソーダ	化学	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
4041.0	E00766	日本曹達㈱	化学	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
4028.0	E00765	石原産業㈱	化学	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
4022.0	E00760	ラサ工業㈱	化学	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
	E00753	チッソ㈱	非公開	非上場	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
2376.0	E00744	㈱サイネックス	サービス業	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
9479.0	E00733	㈱インプレスホールディングス	情報・通信業	東証一部	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
7857.0	E00730	セキ㈱	その他製品	ＪＱＳ	有価証券報告書	20190331	20190614	--	ＥＹ新日本有限責任監査法人	日本基準
9478.0	E00728	ＳＥホールディングス・アンド・インキュベーションズ㈱	情報・通信業	ＪＱＳ	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
3951.0	E00714	朝日印刷㈱	パルプ・紙	東証二部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
9471.0	E00709	㈱文溪堂	情報・通信業	名証二部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
3954.0	E00686	昭和パックス㈱	パルプ・紙	ＪＱＳ	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
7987.0	E00679	ナカバヤシ㈱	その他製品	東証一部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
3946.0	E00669	㈱トーモク	パルプ・紙	東証一部、札証上場	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
3878.0	E00650	㈱巴川製紙所	パルプ・紙	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
3864.0	E00644	三菱製紙㈱	パルプ・紙	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
8111.0	E00603	㈱ゴールドウイン	繊維製品	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
3513.0	E00572	イチカワ㈱	繊維製品	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
3529.0	E00567	アツギ㈱	繊維製品	東証一部	有価証券報告書	20190331	20190627	訂正(2019/07/18)	ＥＹ新日本有限責任監査法人	日本基準
3408.0	E00565	サカイオーベックス㈱	繊維製品	東証一部	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
3577.0	E00563	東海染工㈱	繊維製品	東証一部、名証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
3205.0	E00550	㈱ダイドーリミテッド	繊維製品	東証一部、名証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
3104.0	E00543	富士紡ホールディングス㈱	繊維製品	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
3107.0	E00529	ダイワボウホールディングス㈱	卸売業	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
3106.0	E00528	倉敷紡績㈱	繊維製品	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
2877.0	E00498	日東ベスト㈱	食料品	ＪＱＳ	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
2813.0	E00478	和弘食品㈱	食料品	ＪＱＳ	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
2905.0	E00477	オーケー食品工業㈱	食料品	ＪＱＳ	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
2899.0	E00469	㈱永谷園ホールディングス	食料品	東証一部	有価証券報告書	20190331	20190628	訂正(2019/07/16)	ＥＹ新日本有限責任監査法人	日本基準
2055.0	E00454	日和産業㈱	食料品	東証二部	有価証券報告書	20190331	20190627	訂正(2019/07/02)	ＥＹ新日本有限責任監査法人	日本基準
2871.0	E00446	㈱ニチレイ	食料品	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
2801.0	E00435	キッコーマン㈱	食料品	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
2613.0	E00434	㈱Ｊ－オイルミルズ	食料品	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
2224.0	E00388	㈱コモ	食料品	名証二部、ＪＱＳ	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
2206.0	E00373	江崎グリコ㈱	食料品	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
2004.0	E00348	昭和産業㈱	食料品	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
2001.0	E00345	日本製粉㈱	食料品	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
2281.0	E00335	プリマハム㈱	食料品	東証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
2264.0	E00331	森永乳業㈱	食料品	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
1722.0	E00318	ミサワホーム㈱	建設業	東証一部、名証一部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
1720.0	E00316	東急建設㈱	建設業	東証一部	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
1728.0	E00309	ミサワホーム中国㈱	建設業	ＪＱＳ	有価証券報告書	20190331	20190624	--	ＥＹ新日本有限責任監査法人	日本基準
1736.0	E00304	㈱オーテック	建設業	ＪＱＳ	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
1775.0	E00273	富士古河Ｅ＆Ｃ㈱	建設業	東証二部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
1776.0	E00272	三井住建道路㈱	建設業	東証二部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
1782.0	E00267	常磐開発㈱	建設業	ＪＱＳ	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
1828.0	E00242	田辺工業㈱	建設業	東証二部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
1906.0	E00231	㈱細田工務店	建設業	ＪＱＳ	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
1930.0	E00207	北陸電気工事㈱	建設業	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
1869.0	E00201	名工建設㈱	建設業	名証二部	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
1992.0	E00182	神田通信機㈱	建設業	ＪＱＳ	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
1867.0	E00179	㈱植木組	建設業	東証一部	有価証券報告書	20190331	20190625	--	ＥＹ新日本有限責任監査法人	日本基準
1898.0	E00176	世紀東急工業㈱	建設業	東証一部	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
8836.0	E00165	㈱ＲＩＳＥ	不動産業	ＪＱＳ	有価証券報告書	20190331	20190621	--	ＥＹ新日本有限責任監査法人	日本基準
1976.0	E00161	明星工業㈱	建設業	東証一部	有価証券報告書	20190331	20190628	--	ＥＹ新日本有限責任監査法人	日本基準
1959.0	E00146	㈱九電工	建設業	東証一部、福証上場	有価証券報告書	20190331	20190627	--	ＥＹ新日本有限責任監査法人	日本基準
	E00144	松尾建設㈱	非公開	非上場	有価証券報告書	20190331	20190626	--	ＥＹ新日本有限責任監査法人	日本基準
